reviewerID,asin,reviewText,summary,overall,verified,unixReviewTime,true_fake,true_category
REVIEWER_00365,ASIN_2712,Horrible experience. Wrong item shipped and no resolution offered.,Horrible experience. Wrong item shipped and no res,1.0,True,1619372260,1,negative
REVIEWER_00366,ASIN_6707,Very disappointed. Product looks nothing like the pictures.,Very disappointed. Product looks nothing like the ,1.0,True,1619924503,0,negative
REVIEWER_00367,ASIN_8412,Poor quality materials. Falls apart easily. Do not buy.,Poor quality materials. Falls apart easily. Do not,2.0,True,1620160026,0,negative
REVIEWER_00368,ASIN_3692,This product is absolutely amazing! Works perfectly and arrived on time. Would buy again.,This product is absolutely amazing! Works perfectl,4.0,True,1640662219,0,positive
REVIEWER_00369,ASIN_7985,Contacted support five times with no resolution whatsoever.,Contacted support five times with no resolution wh,1.0,True,1624963164,0,service
REVIEWER_00370,ASIN_1478,Fantastic! Works like a charm. Great value for money. Good value.,Fantastic! Works like a charm. Great value for mon,4.0,True,1634201847,0,positive
REVIEWER_00371,ASIN_4519,"Not bad, not great either. Might be useful for some people.","Not bad, not great either. Might be useful for som",3.0,True,1616364181,0,neutral
REVIEWER_00372,ASIN_6993,Great quality item. Very happy with my purchase. Highly recommended!,Great quality item. Very happy with my purchase. H,4.0,True,1620397438,0,positive
REVIEWER_00373,ASIN_6134,Great quality item. Very happy with my purchase. Highly recommended!,Great quality item. Very happy with my purchase. H,5.0,True,1629490217,0,positive
REVIEWER_00374,ASIN_3826,Awful product. Complete waste of money. Zero stars if I could.,Awful product. Complete waste of money. Zero stars,1.0,True,1636763724,0,negative
REVIEWER_00375,ASIN_6131,Great great great great great! Totally love it so much!!,Great great great great great! Totally love it so ,5.0,False,1613413980,1,fake
REVIEWER_00376,ASIN_7364,Great quality item. Very happy with my purchase. Highly recommended!,Great quality item. Very happy with my purchase. H,4.0,True,1623492975,0,positive
REVIEWER_00377,ASIN_3838,"Does the job, but there are probably better options available. Good value.","Does the job, but there are probably better option",3.0,True,1628078976,0,neutral
REVIEWER_00378,ASIN_6882,Outstanding quality. My family loves it. Five stars all the way! Recommend to friends.,Outstanding quality. My family loves it. Five star,4.0,True,1609780766,0,positive
REVIEWER_00379,ASIN_9109,Poor quality materials. Falls apart easily. Do not buy.,Poor quality materials. Falls apart easily. Do not,2.0,True,1623187470,0,negative
REVIEWER_00380,ASIN_2354,Absolutely the best thing I have ever bought. 10/10 would recommend!!!!,Absolutely the best thing I have ever bought. 10/1,5.0,False,1628430802,1,fake
REVIEWER_00381,ASIN_3755,"Perfect product, exactly as described. Will definitely buy again. Great gift idea.","Perfect product, exactly as described. Will defini",5.0,True,1635656493,0,positive
REVIEWER_00382,ASIN_9898,Horrible experience. Wrong item shipped and no resolution offered.,Horrible experience. Wrong item shipped and no res,1.0,True,1637083986,0,negative
REVIEWER_00383,ASIN_4580,No response from seller after multiple complaints. Avoid.,No response from seller after multiple complaints.,1.0,True,1623725024,0,service
REVIEWER_00384,ASIN_5305,"Perfect product, exactly as described. Will definitely buy again.","Perfect product, exactly as described. Will defini",5.0,True,1621155502,1,positive
REVIEWER_00385,ASIN_4882,The product feels very cheap. Material is low quality plastic.,The product feels very cheap. Material is low qual,2.0,True,1616501542,0,quality
REVIEWER_00386,ASIN_8015,The courier lost my package and it arrived two weeks after expected.,The courier lost my package and it arrived two wee,2.0,True,1615028618,0,delivery
REVIEWER_00387,ASIN_9720,"Not bad, not great either. Might be useful for some people.","Not bad, not great either. Might be useful for som",3.0,True,1618890848,0,neutral
REVIEWER_00388,ASIN_5380,Decent enough. Delivery was on time but the item is just average.,Decent enough. Delivery was on time but the item i,3.0,True,1638249467,0,neutral
REVIEWER_00389,ASIN_1971,"Average product. Some things work well, others not so much.","Average product. Some things work well, others not",3.0,True,1618764633,0,neutral
REVIEWER_00390,ASIN_5055,Paint chipped off after one use. Very poor manufacturing. Good value.,Paint chipped off after one use. Very poor manufac,1.0,True,1635010013,0,quality
REVIEWER_00391,ASIN_7786,Item arrived damaged due to bad packaging during shipping. Good value.,Item arrived damaged due to bad packaging during s,2.0,True,1622047894,0,delivery
REVIEWER_00392,ASIN_7046,Very disappointed. Product looks nothing like the pictures.,Very disappointed. Product looks nothing like the ,2.0,True,1624716254,0,negative
REVIEWER_00393,ASIN_2526,Return process is a nightmare. They keep asking for more documents.,Return process is a nightmare. They keep asking fo,1.0,True,1633985205,0,service
REVIEWER_00394,ASIN_8039,Return process is a nightmare. They keep asking for more documents.,Return process is a nightmare. They keep asking fo,1.0,True,1637136494,0,service
REVIEWER_00395,ASIN_3139,Outstanding quality. My family loves it. Five stars all the way!,Outstanding quality. My family loves it. Five star,5.0,True,1628455776,0,positive
REVIEWER_00396,ASIN_8529,The stitching fell apart within a week. Terrible quality control. Good value.,The stitching fell apart within a week. Terrible q,1.0,True,1610005511,0,quality
REVIEWER_00397,ASIN_8009,Exceeded my expectations. Fast shipping and excellent packaging.,Exceeded my expectations. Fast shipping and excell,5.0,True,1616247872,0,positive
REVIEWER_00398,ASIN_6905,Contacted support five times with no resolution whatsoever. Would buy again.,Contacted support five times with no resolution wh,2.0,True,1617860870,0,service
REVIEWER_00399,ASIN_4836,Exceeded my expectations. Fast shipping and excellent packaging.,Exceeded my expectations. Fast shipping and excell,4.0,True,1623861800,0,positive
REVIEWER_00400,ASIN_3174,Best product ever! Amazing! Buy now! You will love it! Five stars! Bought for my wife.,Best product ever! Amazing! Buy now! You will love,5.0,False,1629379778,1,fake
REVIEWER_00401,ASIN_7919,Really impressed with the build quality. Delivery was super fast. Would buy again.,Really impressed with the build quality. Delivery ,4.0,True,1632747016,0,positive
REVIEWER_00402,ASIN_2678,Great quality item. Very happy with my purchase. Highly recommended!,Great quality item. Very happy with my purchase. H,4.0,True,1612922068,0,positive
REVIEWER_00403,ASIN_3181,Late delivery and the item was defective. Extremely frustrating.,Late delivery and the item was defective. Extremel,1.0,True,1630986923,0,negative
REVIEWER_00404,ASIN_3688,Contacted support five times with no resolution whatsoever.,Contacted support five times with no resolution wh,1.0,True,1624226486,1,service
REVIEWER_00405,ASIN_8248,Poor quality materials. Falls apart easily. Do not buy.,Poor quality materials. Falls apart easily. Do not,1.0,True,1638314754,0,negative
REVIEWER_00406,ASIN_7291,Great quality item. Very happy with my purchase. Highly recommended!,Great quality item. Very happy with my purchase. H,4.0,True,1621254778,0,positive
REVIEWER_00407,ASIN_5668,Return process is a nightmare. They keep asking for more documents. Good value.,Return process is a nightmare. They keep asking fo,1.0,True,1635597084,0,service
REVIEWER_00408,ASIN_7418,The product feels very cheap. Material is low quality plastic. Very useful item.,The product feels very cheap. Material is low qual,2.0,True,1619375945,0,quality
REVIEWER_00409,ASIN_2163,"Not bad, not great either. Might be useful for some people.","Not bad, not great either. Might be useful for som",3.0,True,1627185553,0,neutral
REVIEWER_00410,ASIN_7895,The product feels very cheap. Material is low quality plastic.,The product feels very cheap. Material is low qual,2.0,True,1621720407,0,quality
REVIEWER_00411,ASIN_1273,Decent enough. Delivery was on time but the item is just average.,Decent enough. Delivery was on time but the item i,3.0,True,1629167848,0,neutral
REVIEWER_00412,ASIN_7520,Outstanding quality. My family loves it. Five stars all the way! Bought for my wife.,Outstanding quality. My family loves it. Five star,4.0,True,1626458231,0,positive
REVIEWER_00413,ASIN_9791,Love this product! It has made my daily routine so much easier.,Love this product! It has made my daily routine so,5.0,True,1627499920,0,positive
REVIEWER_00414,ASIN_4329,Works as described. Nothing exceptional though.,Works as described. Nothing exceptional though.,3.0,True,1636573197,0,neutral
REVIEWER_00415,ASIN_2083,"Wonderful item, very well made. Arrived earlier than expected.","Wonderful item, very well made. Arrived earlier th",5.0,True,1619866761,0,positive
REVIEWER_00416,ASIN_2900,PERFECT PERFECT PERFECT!! Everyone should buy this immediately!!! Recommend to friends.,PERFECT PERFECT PERFECT!! Everyone should buy this,5.0,False,1624671834,1,fake
REVIEWER_00417,ASIN_3877,It is okay for the price. Does what it says but nothing special.,It is okay for the price. Does what it says but no,3.0,True,1613467042,0,neutral
REVIEWER_00418,ASIN_5247,Exceeded my expectations. Fast shipping and excellent packaging. Would buy again.,Exceeded my expectations. Fast shipping and excell,4.0,True,1615061547,0,positive
REVIEWER_00419,ASIN_8034,Late delivery and the item was defective. Extremely frustrating.,Late delivery and the item was defective. Extremel,1.0,True,1618585354,1,negative
REVIEWER_00420,ASIN_1908,Works as described. Nothing exceptional though.,Works as described. Nothing exceptional though.,3.0,True,1626223329,0,neutral
REVIEWER_00421,ASIN_2889,Paint chipped off after one use. Very poor manufacturing. Bought for my wife.,Paint chipped off after one use. Very poor manufac,2.0,True,1617123180,0,quality
REVIEWER_00422,ASIN_1201,Best product ever! Amazing! Buy now! You will love it! Five stars!,Best product ever! Amazing! Buy now! You will love,5.0,False,1617664985,1,fake
REVIEWER_00423,ASIN_1579,"Wonderful item, very well made. Arrived earlier than expected.","Wonderful item, very well made. Arrived earlier th",5.0,True,1628010263,0,positive
REVIEWER_00424,ASIN_6241,Item arrived damaged due to bad packaging during shipping.,Item arrived damaged due to bad packaging during s,1.0,True,1618561106,0,delivery
REVIEWER_00425,ASIN_3938,The courier lost my package and it arrived two weeks after expected. Good value.,The courier lost my package and it arrived two wee,2.0,True,1616948047,0,delivery
REVIEWER_00426,ASIN_6090,Package arrived three weeks late. Completely unacceptable. Recommend to friends.,Package arrived three weeks late. Completely unacc,2.0,True,1620441596,0,delivery
REVIEWER_00427,ASIN_5979,Really impressed with the build quality. Delivery was super fast.,Really impressed with the build quality. Delivery ,4.0,True,1634275252,0,positive
REVIEWER_00428,ASIN_4201,Neither impressed nor disappointed. Just an ordinary product.,Neither impressed nor disappointed. Just an ordina,3.0,True,1634036591,0,neutral
REVIEWER_00429,ASIN_9872,Paint chipped off after one use. Very poor manufacturing. Recommend to friends.,Paint chipped off after one use. Very poor manufac,1.0,True,1621083250,1,quality
REVIEWER_00430,ASIN_6038,It is okay for the price. Does what it says but nothing special. Good value.,It is okay for the price. Does what it says but no,3.0,True,1612947150,0,neutral
REVIEWER_00431,ASIN_3332,"Perfect product, exactly as described. Will definitely buy again.","Perfect product, exactly as described. Will defini",5.0,True,1633338294,0,positive
REVIEWER_00432,ASIN_7102,This product is absolutely amazing! Works perfectly and arrived on time.,This product is absolutely amazing! Works perfectl,4.0,True,1624842498,0,positive
REVIEWER_00433,ASIN_7461,Customer service refused to process my refund. Horrible experience.,Customer service refused to process my refund. Hor,1.0,True,1611970094,0,service
REVIEWER_00434,ASIN_5778,It is okay for the price. Does what it says but nothing special.,It is okay for the price. Does what it says but no,3.0,True,1618216602,0,neutral
REVIEWER_00435,ASIN_2223,Material is not as advertised. Feels very flimsy and fragile.,Material is not as advertised. Feels very flimsy a,2.0,True,1616261107,0,quality
REVIEWER_00436,ASIN_6145,Incredible product. Customer support was also very helpful. Great gift idea.,Incredible product. Customer support was also very,4.0,True,1623099497,0,positive
REVIEWER_00437,ASIN_2964,"Wonderful item, very well made. Arrived earlier than expected.","Wonderful item, very well made. Arrived earlier th",4.0,True,1612493221,0,positive
REVIEWER_00438,ASIN_5066,Outstanding quality. My family loves it. Five stars all the way! Would buy again.,Outstanding quality. My family loves it. Five star,4.0,True,1621395946,0,positive
REVIEWER_00439,ASIN_7625,Terrible quality. Broke after just two days. Total waste of money. Great gift idea.,Terrible quality. Broke after just two days. Total,2.0,True,1638134861,1,negative
REVIEWER_00440,ASIN_3290,Cheaply made. The description is completely misleading. Bought for my wife.,Cheaply made. The description is completely mislea,1.0,True,1613534495,0,negative
REVIEWER_00441,ASIN_2376,"Perfect product, exactly as described. Will definitely buy again. Recommend to friends.","Perfect product, exactly as described. Will defini",4.0,True,1628998744,0,positive
REVIEWER_00442,ASIN_8265,"Average product. Some things work well, others not so much.","Average product. Some things work well, others not",3.0,True,1636614757,0,neutral
REVIEWER_00443,ASIN_8096,"Wonderful item, very well made. Arrived earlier than expected. Recommend to friends.","Wonderful item, very well made. Arrived earlier th",4.0,True,1637030386,0,positive
REVIEWER_00444,ASIN_7990,Absolutely the best thing I have ever bought. 10/10 would recommend!!!!,Absolutely the best thing I have ever bought. 10/1,5.0,False,1615257647,1,fake
REVIEWER_00445,ASIN_5026,Arrived damaged and customer service was useless. Never buying again. Great gift idea.,Arrived damaged and customer service was useless. ,2.0,True,1631178259,1,negative
REVIEWER_00446,ASIN_7868,Fantastic! Works like a charm. Great value for money. Would buy again.,Fantastic! Works like a charm. Great value for mon,5.0,True,1616151893,0,positive
REVIEWER_00447,ASIN_6883,"Not bad, not great either. Might be useful for some people.","Not bad, not great either. Might be useful for som",3.0,True,1625554738,0,neutral
REVIEWER_00448,ASIN_7363,Neither impressed nor disappointed. Just an ordinary product.,Neither impressed nor disappointed. Just an ordina,3.0,True,1618533515,0,neutral
REVIEWER_00449,ASIN_8728,"Wonderful item, very well made. Arrived earlier than expected. Would buy again.","Wonderful item, very well made. Arrived earlier th",4.0,True,1627223999,0,positive
REVIEWER_00450,ASIN_4951,Do not buy this. It broke immediately and smells strange.,Do not buy this. It broke immediately and smells s,1.0,True,1618402362,0,negative
REVIEWER_00451,ASIN_7363,It is okay for the price. Does what it says but nothing special.,It is okay for the price. Does what it says but no,3.0,True,1621364467,0,neutral
REVIEWER_00452,ASIN_6878,Paint chipped off after one use. Very poor manufacturing. Would buy again.,Paint chipped off after one use. Very poor manufac,1.0,True,1640127279,0,quality
REVIEWER_00453,ASIN_9064,Mediocre quality but acceptable for the price point.,Mediocre quality but acceptable for the price poin,3.0,True,1627649883,0,neutral
REVIEWER_00454,ASIN_1326,Horrible experience. Wrong item shipped and no resolution offered. Great gift idea.,Horrible experience. Wrong item shipped and no res,1.0,True,1627123880,0,negative
REVIEWER_00455,ASIN_3907,This is garbage. Stopped working after a week. Requesting refund.,This is garbage. Stopped working after a week. Req,1.0,True,1640288367,0,negative
REVIEWER_00456,ASIN_3320,Delivery was delayed by ten days. Very poor logistics. Very useful item.,Delivery was delayed by ten days. Very poor logist,1.0,True,1635442628,0,delivery
REVIEWER_00457,ASIN_7481,Love this product! It has made my daily routine so much easier.,Love this product! It has made my daily routine so,5.0,True,1629122656,0,positive
REVIEWER_00458,ASIN_8157,Outstanding quality. My family loves it. Five stars all the way! Great gift idea.,Outstanding quality. My family loves it. Five star,5.0,True,1636029026,0,positive
REVIEWER_00459,ASIN_6846,Neither impressed nor disappointed. Just an ordinary product. Very useful item.,Neither impressed nor disappointed. Just an ordina,3.0,True,1616949797,0,neutral
REVIEWER_00460,ASIN_5825,PERFECT PERFECT PERFECT!! Everyone should buy this immediately!!!,PERFECT PERFECT PERFECT!! Everyone should buy this,5.0,False,1613732302,1,fake
REVIEWER_00461,ASIN_1530,This product is absolutely amazing! Works perfectly and arrived on time.,This product is absolutely amazing! Works perfectl,5.0,True,1615568849,0,positive
REVIEWER_00462,ASIN_2274,"Not bad, not great either. Might be useful for some people.","Not bad, not great either. Might be useful for som",3.0,True,1617445018,0,neutral
REVIEWER_00463,ASIN_6500,This is garbage. Stopped working after a week. Requesting refund.,This is garbage. Stopped working after a week. Req,1.0,True,1624445613,0,negative
REVIEWER_00464,ASIN_2770,"Perfect product, exactly as described. Will definitely buy again.","Perfect product, exactly as described. Will defini",4.0,True,1633632268,0,positive
REVIEWER_00465,ASIN_7783,Fantastic! Works like a charm. Great value for money.,Fantastic! Works like a charm. Great value for mon,5.0,True,1626004286,0,positive
REVIEWER_00466,ASIN_4695,The stitching fell apart within a week. Terrible quality control. Recommend to friends.,The stitching fell apart within a week. Terrible q,2.0,True,1614917046,0,quality
REVIEWER_00467,ASIN_2215,Terrible quality. Broke after just two days. Total waste of money. Would buy again.,Terrible quality. Broke after just two days. Total,2.0,True,1620928380,0,negative
REVIEWER_00468,ASIN_2525,Fantastic! Works like a charm. Great value for money.,Fantastic! Works like a charm. Great value for mon,4.0,True,1620798939,0,positive
REVIEWER_00469,ASIN_8113,Neither impressed nor disappointed. Just an ordinary product.,Neither impressed nor disappointed. Just an ordina,3.0,True,1614730728,0,neutral
REVIEWER_00470,ASIN_9849,"Wonderful item, very well made. Arrived earlier than expected.","Wonderful item, very well made. Arrived earlier th",4.0,True,1618360008,0,positive
REVIEWER_00471,ASIN_9043,Great great great great great! Totally love it so much!! Recommend to friends.,Great great great great great! Totally love it so ,5.0,False,1614612823,1,fake
REVIEWER_00472,ASIN_8869,This product is absolutely amazing! Works perfectly and arrived on time. Good value.,This product is absolutely amazing! Works perfectl,5.0,True,1616159174,0,positive
REVIEWER_00473,ASIN_8758,"Perfect product, exactly as described. Will definitely buy again.","Perfect product, exactly as described. Will defini",4.0,True,1637771392,0,positive
REVIEWER_00474,ASIN_2493,Fantastic! Works like a charm. Great value for money.,Fantastic! Works like a charm. Great value for mon,5.0,True,1630996661,0,positive
REVIEWER_00475,ASIN_8303,Decent enough. Delivery was on time but the item is just average.,Decent enough. Delivery was on time but the item i,3.0,True,1610956295,0,neutral
REVIEWER_00476,ASIN_3476,Really impressed with the build quality. Delivery was super fast. Would buy again.,Really impressed with the build quality. Delivery ,5.0,True,1634700022,0,positive
REVIEWER_00477,ASIN_9871,Best product ever! Amazing! Buy now! You will love it! Five stars!,Best product ever! Amazing! Buy now! You will love,5.0,False,1623350286,1,fake
REVIEWER_00478,ASIN_9561,No response from seller after multiple complaints. Avoid.,No response from seller after multiple complaints.,1.0,True,1623506161,0,service
REVIEWER_00479,ASIN_1568,Customer care is rude and unhelpful. Will never shop here again.,Customer care is rude and unhelpful. Will never sh,1.0,True,1626306929,0,service
REVIEWER_00480,ASIN_3738,Decent enough. Delivery was on time but the item is just average.,Decent enough. Delivery was on time but the item i,3.0,True,1616569053,0,neutral
REVIEWER_00481,ASIN_8133,Shipping took forever. My order was stuck in transit for two weeks.,Shipping took forever. My order was stuck in trans,1.0,True,1616234486,0,delivery
REVIEWER_00482,ASIN_2097,Contacted support five times with no resolution whatsoever.,Contacted support five times with no resolution wh,2.0,True,1612379356,0,service
REVIEWER_00483,ASIN_1202,Awful product. Complete waste of money. Zero stars if I could.,Awful product. Complete waste of money. Zero stars,2.0,True,1635851459,0,negative
REVIEWER_00484,ASIN_3428,Wonderful wonderful! Best purchase ever! Amazing quality amazing price! Great gift idea.,Wonderful wonderful! Best purchase ever! Amazing q,5.0,False,1628470937,1,fake
REVIEWER_00485,ASIN_5687,"Average product. Some things work well, others not so much.","Average product. Some things work well, others not",3.0,True,1638566839,0,neutral
REVIEWER_00486,ASIN_8750,Mediocre quality but acceptable for the price point. Good value.,Mediocre quality but acceptable for the price poin,3.0,True,1610716339,0,neutral
REVIEWER_00487,ASIN_7581,Fantastic! Works like a charm. Great value for money.,Fantastic! Works like a charm. Great value for mon,4.0,True,1610760525,0,positive
REVIEWER_00488,ASIN_7102,This is garbage. Stopped working after a week. Requesting refund. Recommend to friends.,This is garbage. Stopped working after a week. Req,1.0,True,1610138103,0,negative
REVIEWER_00489,ASIN_2609,Late delivery and the item was defective. Extremely frustrating. Recommend to friends.,Late delivery and the item was defective. Extremel,2.0,True,1638614646,0,negative
REVIEWER_00490,ASIN_7828,Outstanding quality. My family loves it. Five stars all the way!,Outstanding quality. My family loves it. Five star,5.0,True,1629758931,0,positive
REVIEWER_00491,ASIN_9462,"Not bad, not great either. Might be useful for some people. Recommend to friends.","Not bad, not great either. Might be useful for som",3.0,True,1638557233,0,neutral
REVIEWER_00492,ASIN_3222,Terrible quality. Broke after just two days. Total waste of money. Good value.,Terrible quality. Broke after just two days. Total,1.0,True,1635648985,0,negative
REVIEWER_00493,ASIN_5087,Motor broke after three days. Extremely poor build quality. Great gift idea.,Motor broke after three days. Extremely poor build,1.0,True,1610568880,0,quality
REVIEWER_00494,ASIN_3029,This is garbage. Stopped working after a week. Requesting refund. Recommend to friends.,This is garbage. Stopped working after a week. Req,1.0,True,1632315618,0,negative
REVIEWER_00495,ASIN_8775,"Wonderful item, very well made. Arrived earlier than expected.","Wonderful item, very well made. Arrived earlier th",5.0,True,1629151633,0,positive
REVIEWER_00496,ASIN_2480,Mediocre quality but acceptable for the price point.,Mediocre quality but acceptable for the price poin,3.0,True,1619024541,0,neutral
REVIEWER_00497,ASIN_4511,This product is absolutely amazing! Works perfectly and arrived on time.,This product is absolutely amazing! Works perfectl,4.0,True,1638219079,0,positive
REVIEWER_00498,ASIN_1145,"Perfect product, exactly as described. Will definitely buy again. Recommend to friends.","Perfect product, exactly as described. Will defini",4.0,True,1625367262,0,positive
REVIEWER_00499,ASIN_6004,Paint chipped off after one use. Very poor manufacturing. Very useful item.,Paint chipped off after one use. Very poor manufac,1.0,True,1633374802,0,quality
